,ip,nb_www,nb_com,nb_dslash,http_in_path,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_extRedirection,ratio_extErrors,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,f1,f2,f4,f5,f6,f7,f8,f10,f11,f14,f16,f18,f25,f26,f27
7797,0,0,0,0,0,0,0,0,2,0,0,0,2,0,9,9,0,11,11,0,10.0,10.0,0.0,0,0,0,0,0,0,50,0.86,0.14,0.0,0.0,0,77.77777778,50.0,50.0,0,0.0,0,1,0,0,135,3153,9482009,0,0,3,33,25,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
7794,0,1,0,0,0,0,0,0,2,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,42,0.523809524,0.476190476,0.35,0.2,1,66.66666667,100.0,0.0,0,31.25,0,1,1,0,550,-1,499165,0,0,4,25,17,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
3622,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,23,0.52173913,0.47826087,0.0,0.0,1,50.0,0.0,100.0,0,75.0,0,1,1,0,89,3198,3786388,0,0,1,26,18,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
8900,0,0,0,0,0,0,0,0,2,1,0,0,3,1,2,2,0,14,14,0,6.666666667,6.666666667,0.0,1,0,0,0,1,2,47,0.0,1.0,0.0,0.319148936,1,0.0,0.0,0.0,0,0.0,0,1,0,1,0,-1,77586,0,1,1,38,30,2,1,0,0,0,0,0,3,1,0,False,0.0,0.0
7889,0,0,0,0,0,0,0,0,3,0,0,0,9,2,2,5,2,14,14,11,6.666666667,9.333333333,5.333333333,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,0,587,7448,385,0,0,8,80,34,4,2,0,0,0,0,0,5,1,0,True,0.125,0.0
7264,1,1,0,0,0,0,0,0,3,0,0,0,24,5,2,3,2,13,13,11,6.583333333,8.0,6.454545455,0,0,0,0,0,0,16,0.5,0.5,0.25,0.0,0,50.0,0.0,100.0,0,0.0,0,1,0,0,215,-1,3461289,0,0,0,196,25,3,20,0,0,0,0,0,4,1,0,False,0.07142857142857142,0.0
8782,0,1,0,0,0,0,0,0,3,0,0,0,10,4,2,3,2,9,8,9,5.9,5.5,6.0,0,0,0,0,0,0,131,0.984732824,0.015267176,0.0,0.0,0,90.0,100.0,0.0,0,96.0,0,0,0,0,700,4778,60941,0,0,5,81,17,3,0,0,0,0,0,4,4,1,0,False,0.04938271604938271,0.0
5513,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,6,0,7,7,0,6.5,6.5,0.0,0,1,0,0,0,0,11,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,1047,5161,0,0,0,8,25,18,2,0,0,0,0,0,0,2,1,0,False,0.08,0.1111111111111111
8513,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,120,0.916666667,0.083333333,0.1,0.2,1,73.68421053,95.65217391,4.347826087,0,0.0,0,1,1,0,283,4099,3331221,0,0,2,28,19,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
9847,1,0,0,0,0,1,1,1,3,0,0,0,9,5,3,3,3,32,3,32,6.222222222,3.0,8.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,1,0,-1,0,1,1,0,56,15,3,0,0,0,0,0,0,4,1,0,False,0.6071428571428571,0.8
453,0,0,1,0,0,0,0,0,3,0,0,0,7,0,2,8,2,12,12,4,5.0,10.0,3.0,0,1,0,0,0,0,77,0.103896104,0.896103896,0.304347826,0.0,1,0.0,28.57142857,71.42857143,0,5.128205128,0,1,0,0,38,5440,0,0,1,2,51,24,3,1,0,0,0,0,0,5,1,0,False,0.13725490196078433,0.041666666666666664
7231,0,0,0,0,0,0,0,0,1,1,0,0,11,3,3,8,3,11,8,11,5.363636364,8.0,5.1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,1,1,0,0,267,98,0,0,1,0,81,12,1,1,0,0,0,4,0,7,1,0,True,0.0,0.0
10355,0,0,0,0,0,0,0,0,3,0,1,0,6,1,2,7,2,8,8,7,5.333333333,7.5,4.25,0,1,0,0,0,0,35,0.142857143,0.857142857,0.133333333,0.0,1,10.0,50.0,50.0,0,12.5,0,1,1,0,372,7297,0,0,1,5,49,20,3,0,0,0,0,0,0,5,1,0,True,0.12244897959183673,0.0
6308,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,24,0.875,0.125,1.0,0.0,0,100.0,100.0,0.0,0,40.0,0,1,0,0,78,2479,707722,0,0,2,33,25,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
7226,0,0,0,0,0,0,0,0,2,1,0,0,3,0,4,4,0,10,10,0,6.666666667,6.666666667,0.0,0,0,0,0,0,0,103,0.932038835,0.067961165,0.285714286,0.0,1,81.81818182,100.0,0.0,0,0.0,0,1,1,0,254,7051,1222496,1,1,2,34,26,2,1,0,0,0,0,0,3,1,0,False,0.029411764705882353,0.038461538461538464
2382,0,1,1,0,0,1,0,0,3,1,0,0,8,4,2,3,2,13,9,13,6.25,6.0,6.333333333,3,0,0,0,0,2,8,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,1,0,769,5805,0,0,1,2,68,17,4,1,0,0,0,0,0,5,1,0,False,0.0,0.0
7678,0,1,0,0,0,0,0,0,3,0,0,0,7,32,3,3,3,14,14,13,6.714285714,8.5,6.0,0,0,0,0,0,0,13,0.615384615,0.384615385,0.0,1.0,1,0.0,0.0,100.0,0,100.0,0,1,0,0,170,4212,0,0,1,0,64,22,3,0,0,0,0,0,0,6,1,0,False,0.0,0.0
784,0,1,0,0,0,0,0,0,2,0,0,0,5,3,3,3,3,11,11,6,5.2,7.0,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0,341,6964,8438897,0,0,4,42,19,2,0,0,0,0,0,0,6,1,0,False,0.023809523809523808,0.0
107,1,0,1,0,0,0,1,0,3,1,0,0,7,7,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,51,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,76,50,4,1,0,0,0,0,0,4,1,0,False,0.10526315789473684,0.0
4875,0,0,0,0,0,0,0,0,2,0,0,0,4,1,5,5,6,12,12,11,8.5,8.5,8.5,0,0,0,0,0,0,24,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,0,0,2697,7529,23368,0,1,4,48,21,2,0,0,0,0,0,0,5,1,0,False,0.125,0.2857142857142857
1382,0,0,0,0,0,0,0,0,2,0,1,0,2,0,8,8,0,21,21,0,14.5,14.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0.230769231,0.0,1,0.0,0.0,0.0,0,14.28571429,0,1,0,0,374,7295,0,0,1,5,41,34,2,0,0,0,0,0,0,2,1,0,False,0.0,0.0
9795,0,1,0,0,0,0,0,0,3,0,0,0,6,4,1,3,1,13,9,13,6.333333333,6.0,6.5,0,0,0,0,0,0,10,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,0.0,0,1,1,0,730,-1,0,0,1,0,53,16,3,0,0,0,0,0,0,5,1,0,False,0.0,0.0
4677,0,0,0,0,0,0,0,0,1,0,0,0,5,0,4,6,4,7,6,7,5.8,6.0,5.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,1241,4236,0,0,1,0,45,24,1,2,0,0,0,0,0,5,1,0,False,0.0,0.0
10503,1,1,0,0,0,0,0,0,2,1,0,0,13,7,1,3,1,11,7,11,5.692307692,5.0,5.818181818,0,0,0,0,0,0,315,0.701587302,0.298412698,0.085106383,0.085106383,1,0.0,30.23255814,69.76744186,0,100.0,0,0,0,0,1567,7929,11068,0,0,5,99,15,2,5,0,0,0,0,1,8,1,0,True,0.08080808080808081,0.06666666666666667
3790,0,0,0,0,0,0,0,0,2,0,1,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0.230769231,0.0,1,0.0,0.0,0.0,0,14.28571429,0,1,1,0,373,7296,0,0,1,5,34,25,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
9097,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,133,0.977443609,0.022556391,0.0,0.333333333,0,90.0,100.0,0.0,0,71.42857143,0,0,1,0,2252,7610,153891,0,0,4,25,16,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
7461,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,9,4,9,9,4,6.5,9.0,4.0,0,0,0,0,0,0,169,0.970414201,0.029585799,0.0,0.0,0,81.81818182,100.0,0.0,0,25.0,0,1,1,0,214,1613,0,0,0,2,26,13,1,0,0,0,0,0,0,4,1,0,False,0.07692307692307693,0.15384615384615385
1089,0,0,0,0,0,0,0,0,2,0,0,0,2,3,1,1,0,7,7,0,4.0,4.0,0.0,0,0,0,0,0,0,45,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,0.0,0,1,1,0,117,614,8687032,0,1,0,21,13,2,0,0,0,0,0,0,3,1,0,False,0.19047619047619047,0.3076923076923077
8635,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,12,0,12,12,0,12.0,12.0,0.0,0,0,0,0,0,0,139,0.964028777,0.035971223,0.4,0.4,1,86.66666667,93.10344828,6.896551724,0,100.0,0,1,1,0,343,1483,55739,0,1,2,28,19,1,0,0,0,0,0,0,3,2,0,True,0.10714285714285714,0.15789473684210525
9672,1,1,0,0,0,0,0,0,2,1,0,0,10,12,2,3,2,32,11,32,8.6,7.0,9.0,3,0,0,0,0,0,88,0.897727273,0.102272727,0.555555556,0.222222222,0,85.71428571,100.0,0.0,0,85.71428571,0,1,0,0,146,2046,0,0,1,0,106,19,2,1,0,0,0,0,0,9,1,0,False,0.1509433962264151,0.0
8037,0,0,0,0,0,0,0,0,2,0,0,0,2,1,14,14,0,23,23,0,18.5,18.5,0.0,0,0,0,0,0,0,237,0.801687764,0.198312236,0.085106383,0.063829787,0,86.36363636,99.18699187,0.81300813,0,10.41666667,0,1,1,0,1793,-1,3986413,0,0,0,50,42,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
8654,0,1,0,0,0,0,0,0,3,0,0,0,4,3,3,3,4,9,9,9,6.25,6.0,6.5,0,0,0,0,0,0,47,0.978723404,0.021276596,1.0,0.0,0,0.0,100.0,0.0,0,100.0,0,1,0,0,3365,7957,237963,0,1,5,39,17,3,0,0,0,0,0,0,3,1,0,False,0.0,0.0
7410,0,0,0,0,0,0,0,0,2,0,0,0,5,0,3,10,3,10,10,5,5.2,10.0,4.0,0,0,0,0,0,0,57,0.719298246,0.280701754,0.0625,0.0,1,66.66666667,0.0,100.0,0,66.66666667,0,1,1,1,0,2737,0,0,1,0,40,13,2,0,0,0,0,0,0,5,1,0,False,0.0,0.0
7165,0,0,0,0,0,0,0,0,3,0,1,0,2,1,7,7,0,8,8,0,7.5,7.5,0.0,0,0,0,0,0,0,27,0.037037037,0.962962963,0.307692308,0.0,0,0.0,0.0,100.0,0,0.0,0,1,1,0,70,296,0,0,0,0,31,23,3,0,0,0,0,0,0,3,1,0,False,0.0,0.0
3695,0,0,0,0,0,0,0,0,2,0,0,0,2,1,7,7,0,17,17,0,12.0,12.0,0.0,0,0,0,0,0,0,103,0.932038835,0.067961165,0.285714286,0.0,1,81.81818182,100.0,0.0,0,0.0,0,1,1,0,284,7021,3782353,1,1,2,37,29,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
7476,0,0,0,0,0,0,0,0,2,1,0,0,7,0,3,3,3,15,12,15,7.428571429,7.5,7.4,1,0,0,0,1,0,72,0.277777778,0.722222222,0.057692308,0.038461538,0,100.0,100.0,0.0,0,0.0,0,1,1,0,360,5,0,0,1,0,69,20,2,1,0,0,0,0,0,6,1,0,False,0.0,0.0
4852,1,1,0,0,0,0,0,0,3,1,0,0,12,5,2,3,2,15,6,15,4.75,4.5,4.8,4,0,0,0,0,0,4,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,0,0,220,2618,0,0,1,0,80,13,3,1,0,1,0,0,0,10,1,0,True,0.1625,0.0
2772,0,0,0,0,0,0,0,0,2,1,0,0,6,1,2,8,2,15,8,15,8.0,8.0,8.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,1,0,-1,0,0,1,2,67,15,2,1,0,0,0,0,0,6,1,0,False,0.0,0.0
7972,0,0,0,0,0,0,0,0,3,0,0,0,3,1,3,7,3,7,7,5,5.0,7.0,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,1,0,-1,0,0,1,0,31,14,3,0,0,0,0,0,0,3,1,0,False,0.0,0.0
1371,0,0,0,0,0,0,0,0,3,1,0,0,10,0,3,6,3,10,6,10,6.1,6.0,6.125,0,0,0,0,0,0,63,0.857142857,0.142857143,0.0,0.0,1,0.0,50.0,50.0,0,100.0,0,1,0,0,334,5509,147176,0,0,3,81,17,3,5,0,0,0,0,0,4,1,0,False,0.0,0.0
8944,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,42,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,0,0,0,168,-1,3426171,0,0,5,17,8,1,0,0,0,0,0,0,3,1,0,True,0.0,0.0
6247,0,0,0,0,0,0,0,0,2,0,1,0,7,2,3,10,3,13,13,10,7.714285714,11.5,6.2,0,0,0,0,0,0,113,0.628318584,0.371681416,0.023809524,0.023809524,1,52.94117647,4.347826087,95.65217391,0,83.63636364,0,1,0,0,131,7617,2187,0,0,5,71,28,2,3,0,0,0,0,0,4,1,0,False,0.0,0.0
1084,1,1,0,0,0,0,0,0,2,1,0,0,10,4,2,3,2,32,10,32,7.8,7.0,8.142857143,2,0,0,0,0,0,22,0.545454545,0.454545455,0.0,0.0,1,40.0,0.0,0.0,0,60.0,0,1,1,0,257,2300,0,0,1,2,98,26,2,2,0,0,0,0,0,9,1,0,False,0.25510204081632654,0.0
7323,1,0,1,0,0,0,1,0,3,0,0,0,6,2,2,3,2,15,13,15,8.666666667,8.75,8.5,0,0,0,0,0,0,4,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,0,0,14,4003,5816617,0,1,0,68,42,4,0,0,0,0,0,0,4,1,0,False,0.11764705882352941,0.0
2540,0,0,1,0,0,1,0,0,2,0,1,0,8,3,3,17,3,17,17,7,6.375,17.0,4.857142857,2,0,0,0,0,0,23,0.217391304,0.782608696,0.333333333,0.0,1,0.0,75.0,25.0,0,16.66666667,0,1,0,0,258,1202,0,0,1,0,70,21,2,3,0,0,0,0,0,5,1,0,True,0.0,0.0
5663,0,0,0,0,0,0,0,0,2,0,0,0,11,0,4,7,4,13,13,10,7.090909091,10.0,6.444444444,0,1,0,0,0,0,118,0.652542373,0.347457627,0.170731707,0.0,1,18.18181818,10.0,90.0,0,65.78947368,0,1,1,0,325,4057,98,0,0,5,100,25,2,5,0,0,0,0,0,6,1,0,True,0.1,0.0
5465,1,0,0,0,0,0,0,0,2,0,0,0,15,3,3,8,3,12,8,12,6.066666667,8.0,5.928571429,0,0,0,0,0,0,72,0.75,0.25,0.388888889,0.111111111,1,87.5,50.0,50.0,0,56.52173913,0,1,1,1,330,-2,57608,0,1,3,115,11,2,1,0,0,0,0,6,8,1,0,False,0.10434782608695652,0.0
9895,0,0,0,0,0,0,0,0,3,0,0,0,10,2,2,12,2,12,12,7,5.1,12.0,4.333333333,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,335,761,0,0,1,0,73,18,3,0,0,0,0,0,1,9,1,0,False,0.0273972602739726,0.0
8602,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,507,0.98816568,0.01183432,0.166666667,0.0,0,93.75,99.01960784,0.980392157,0,73.33333333,0,0,0,0,220,4527,548811,0,0,2,27,19,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
4720,0,1,0,0,0,0,0,0,2,0,1,0,5,4,3,3,3,10,4,10,5.6,3.5,7.0,0,0,0,0,0,0,90,0.933333333,0.066666667,0.5,0.166666667,0,0.0,100.0,0.0,0,28.57142857,0,1,1,0,2981,-1,1275030,0,1,4,43,12,2,0,0,0,0,0,0,5,1,0,False,0.06976744186046512,0.0
6076,0,1,0,0,0,0,0,0,2,0,0,0,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,308,0.896103896,0.103896104,0.0,0.0,1,83.33333333,76.92307692,23.07692308,0,26.92307692,0,0,0,0,0,6140,1177815,0,0,3,26,17,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
1270,0,1,0,0,0,0,0,0,3,0,1,0,7,7,3,3,3,16,16,9,7.428571429,9.5,6.6,0,0,0,0,0,0,13,0.153846154,0.846153846,0.090909091,0.0,1,0.0,0.0,0.0,0,50.0,0,1,0,0,128,2429,0,0,1,2,69,24,3,0,0,0,0,0,0,6,1,0,False,0.0,0.0
3912,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,101,0.920792079,0.079207921,0.0,0.125,1,71.42857143,100.0,0.0,0,33.33333333,0,1,1,0,33,4349,4899762,0,0,3,28,20,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
6860,0,1,1,0,0,1,0,0,2,0,0,0,6,4,3,3,3,12,12,9,6.333333333,7.5,5.75,0,0,0,0,0,0,80,0.9375,0.0625,0.2,0.0,1,60.0,100.0,0.0,0,96.66666667,0,1,0,0,785,2137,11284,0,1,4,56,20,2,3,0,0,0,0,0,4,1,0,True,0.05357142857142857,0.0
3284,0,0,0,0,0,0,0,0,3,0,0,0,11,1,3,14,3,14,14,8,6.0,14.0,5.2,0,0,0,0,0,0,58,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,0,-1,2656129,0,1,3,91,21,4,0,1,1,0,1,0,7,1,0,True,0.0,0.0
925,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,6,0,17,17,0,11.5,11.5,0.0,0,1,0,0,0,0,21,0.428571429,0.571428571,0.0,0.083333333,1,40.0,50.0,50.0,0,66.66666667,0,1,0,0,1049,5159,0,0,0,8,35,28,2,0,0,0,0,0,0,2,1,0,False,0.0,0.0
367,0,1,0,0,0,0,0,0,3,1,0,0,9,5,2,3,2,12,7,12,5.0,4.333333333,5.333333333,0,0,0,0,0,0,173,0.421965318,0.578034682,0.21,0.02,1,30.76923077,32.0754717,67.9245283,0,52.52525253,0,1,0,0,120,3167,3345571,0,0,2,64,19,3,3,0,0,0,0,0,5,1,0,False,0.09375,0.0
2744,0,1,0,0,0,0,0,0,2,0,0,0,6,4,3,3,4,10,10,7,5.833333333,6.5,5.5,0,0,0,0,0,0,77,0.74025974,0.25974026,0.1,0.0,1,0.0,100.0,0.0,0,88.57142857,0,1,1,0,2784,4156,136143,0,0,6,51,18,2,1,0,0,0,0,0,5,1,0,False,0.0,0.0
9822,1,0,1,0,0,0,1,0,3,1,0,0,7,2,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,51,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,76,50,4,1,0,0,0,0,0,4,1,0,False,0.19736842105263158,0.0
2323,0,1,0,0,0,0,0,0,3,1,1,0,6,3,2,3,2,22,22,5,6.166666667,12.5,3.0,0,0,0,0,0,0,56,0.910714286,0.089285714,0.0,0.0,0,100.0,100.0,0.0,0,60.0,0,1,1,0,192,4190,0,0,1,4,55,30,3,1,0,0,0,0,0,5,1,0,True,0.0,0.0
4139,0,1,0,0,0,0,0,0,3,0,0,0,9,6,3,3,3,17,4,17,7.555555556,3.5,8.714285714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,0,0,8733,0,0,1,3,87,12,3,0,0,0,0,0,0,6,1,0,False,0.09195402298850575,0.0
883,0,0,0,0,0,0,0,0,2,1,0,0,8,1,1,5,1,19,6,19,6.375,5.5,6.666666667,1,1,0,0,0,0,10,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,2975,8347,1,0,1,10,70,16,2,1,0,0,0,0,1,6,1,0,True,0.07142857142857142,0.0
1046,1,0,0,0,0,0,0,0,2,0,1,0,12,11,2,10,2,64,10,64,14.58333333,10.0,15.0,2,0,0,0,0,0,22,0.818181818,0.181818182,0.0,0.0,1,0.0,100.0,0.0,0,100.0,0,1,0,0,347,1479,0,0,1,1,197,14,2,0,0,1,2,3,1,5,1,0,False,0.40609137055837563,0.0
2712,0,0,0,0,0,0,0,0,2,0,0,0,6,0,2,2,4,13,9,13,6.5,5.5,7.0,0,1,0,0,0,0,1314,0.944444444,0.055555556,0.178082192,0.109589041,0,100.0,100.0,0.0,0,61.57894737,0,0,1,0,904,7131,12,0,1,7,56,16,2,0,0,0,0,0,2,4,1,0,True,0.0,0.0
3352,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,12,0.0,1.0,0.583333333,0.0,1,0.0,0.0,100.0,0,0.0,0,1,0,0,52,7253,943419,0,1,1,21,13,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
1260,0,0,0,0,0,0,0,0,2,0,0,0,4,1,3,6,3,8,8,4,5.25,7.0,3.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,481,4633,8237707,0,1,0,36,19,2,0,0,0,0,0,0,5,1,0,False,0.0,0.0
10564,1,0,0,0,0,0,0,0,3,1,0,0,14,5,2,5,2,64,5,64,13.64285714,5.0,14.30769231,4,0,0,0,0,0,6,0.5,0.5,0.0,0.0,1,50.0,0.0,0.0,0,0.0,0,1,0,0,24,-1,0,0,1,0,218,12,3,1,0,1,2,3,1,6,1,2,False,0.42660550458715596,0.08333333333333333
4695,0,1,0,0,0,0,0,0,3,0,0,0,4,3,3,3,3,6,6,5,4.25,4.5,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,1,0,-1,0,0,1,1,31,13,3,0,0,0,0,0,0,3,1,0,True,0.0,0.0
2528,1,1,0,0,0,0,0,0,3,1,0,0,13,5,3,3,3,176,6,176,20.53846154,4.5,23.45454545,0,0,0,0,0,0,110,0.9,0.1,0.363636364,0.090909091,0,96.42857143,66.66666667,33.33333333,0,59.09090909,0,0,1,0,107,2815,7079578,0,1,2,293,14,4,2,0,1,2,1,0,7,1,0,True,0.49829351535836175,0.0
6795,0,1,1,0,0,1,0,0,3,0,0,0,5,3,3,3,3,11,11,6,5.6,7.0,4.666666667,0,0,0,0,0,0,49,0.979591837,0.020408163,0.0,0.0,0,66.66666667,100.0,0.0,0,100.0,0,1,0,0,154,8246,16925,0,1,4,43,19,3,0,0,0,0,0,0,4,1,0,False,0.023255813953488372,0.0
3298,0,0,0,0,0,0,0,0,1,0,0,0,2,11,7,7,7,7,7,7,7.0,7.0,7.0,0,0,0,0,0,0,11,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,0,0,80,1015,0,0,1,0,26,11,1,0,0,0,0,0,0,3,1,0,False,0.0,0.0
1329,0,0,0,0,0,0,0,0,1,0,0,0,5,1,3,14,3,14,14,9,8.4,14.0,7.0,0,0,0,0,0,0,66,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,0.0,0,1,0,0,17,3271,0,0,1,0,58,18,1,0,0,0,0,0,1,6,1,0,False,0.0,0.0
9459,0,1,0,0,0,0,0,0,3,0,1,0,6,3,3,3,3,9,9,7,5.166666667,6.0,4.75,0,0,0,0,0,0,35,0.342857143,0.657142857,0.043478261,0.0,1,0.0,0.0,100.0,0,73.68421053,0,1,0,0,1048,5526,10856,0,1,5,48,17,3,2,0,0,0,0,0,3,1,0,True,0.0,0.0
5722,0,0,0,0,0,0,0,0,2,1,0,0,9,1,1,4,1,23,6,23,8.777777778,5.0,9.857142857,1,1,0,0,0,0,30,0.333333333,0.666666667,0.0,0.0,1,33.33333333,0.0,100.0,0,0.0,0,1,1,0,2975,8347,1,0,1,10,99,15,2,1,0,0,0,0,1,7,1,0,True,0.06060606060606061,0.0
9798,0,1,0,0,0,0,0,0,2,1,0,0,3,3,3,3,0,8,8,0,5.0,5.0,0.0,0,0,0,0,0,0,41,0.902439024,0.097560976,0.0,0.25,0,100.0,94.11764706,5.882352941,0,50.0,0,1,1,0,296,4087,940638,0,0,3,29,21,2,1,0,0,0,0,0,3,1,0,False,0.0,0.0
541,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,231,0.939393939,0.060606061,0.0,0.0,1,69.23076923,97.92746114,2.07253886,0,55.55555556,0,0,1,0,241,1951,4130164,0,0,2,26,17,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
1515,0,0,0,0,0,0,0,0,3,1,0,0,10,3,1,14,1,14,14,14,6.1,14.0,5.222222222,3,0,0,0,0,0,185,0.054054054,0.945945946,0.057142857,0.011428571,1,4.918032787,3.225806452,96.77419355,0,6.12244898,0,1,1,0,236,495,0,0,1,2,83,20,3,1,0,1,0,1,0,7,1,0,False,0.012048192771084338,0.0
6899,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,0,103,0.932038835,0.067961165,0.285714286,0.0,1,81.81818182,100.0,0.0,0,0.0,0,1,1,0,319,6255,1416696,1,1,0,34,26,2,0,0,0,0,0,0,3,1,0,False,0.08823529411764706,0.11538461538461539
8388,0,0,0,0,0,0,0,0,2,0,0,0,2,1,6,6,0,18,18,0,12.0,12.0,0.0,1,0,0,0,0,0,7,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,0.0,0,0,0,0,272,3014,433561,0,0,4,37,29,2,0,0,0,0,0,0,3,1,0,False,0.05405405405405406,0.06896551724137931
9268,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,22,0.545454545,0.454545455,0.0,0.0,0,25.0,0.0,100.0,0,75.0,0,1,1,0,5,1091,1860501,0,0,2,31,23,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
